id,projectNumber,queueDate,inService,transmissionOwner,county,state,studyCycle,studyGroup,studyPhase,svcType,poiName,summerNetMW,winterNetMW,dp1ErisMw,dp1NrisMw,dp2ErisMw,dp2NrisMw,fuelType,facilityType,applicationStatus,sisPhase1,postGIAStatus,withdrawnDate,negInService,doneDate,giaToExec
3046842,J3078,2022-09-12T04:00:00+00:00,2026-10-31T04:00:00+00:00,AMEREN TRANSMISSION COMPANY OF ILLINOIS,Peoria,IL,DPP-2022,Central,Phase 2,NRIS,Fargo to Sandburg 345kV,250.00,250.00,250.00,250.00,0.00,0.00,Wind,Wind Turbine,Active,,Not Started,,,,
3046843,J3136,2022-09-13T04:00:00+00:00,2026-11-01T04:00:00+00:00,HOOSIER ENERGY,Daviess,IN,DPP-2022,Central,Phase 2,NRIS,Hoosier's Sandborn - Grain Processing Center 161kV (GPC Primary - Sandborn Primary),100.00,100.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3046844,J3199,2022-09-15T04:00:00+00:00,2026-12-22T05:00:00+00:00,AMEREN TRANSMISSION COMPANY OF ILLINOIS,Adair,MO,DPP-2022,Central,Phase 2,NRIS,Zachary 345kV,300.00,300.00,300.00,300.00,0.00,0.00,Hybrid,Solar/Battery,Active,,Not Started,,,,
3046845,J3209,2022-09-15T04:00:00+00:00,2026-03-01T05:00:00+00:00,CLECO POWER LLC,Rapides,LA,DPP-2022,South,Phase 1,ERIS,Hineston,350.00,350.00,350.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046846,J3187,2022-08-31T04:00:00+00:00,2024-12-31T05:00:00+00:00,AMEREN ILLINOIS,Mason,IL,DPP-2022,Central,Phase 2,NRIS,Havana 138 kV Sub,37.00,37.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3046847,J3160,2022-09-14T04:00:00+00:00,2027-06-30T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Fond du Lac,WI,DPP-2022,East (ATC),Phase 1,NRIS,South Fond du Lac 345 kV,100.00,100.00,100.00,100.00,0.00,0.00,Battery Storage,Battery Storage,Active,,Not Started,,,,
3046848,J3161,2022-09-14T04:00:00+00:00,2027-06-30T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Sheboygan,WI,DPP-2022,East (ATC),Phase 1,NRIS,Huebner 138 kV,100.00,100.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3046849,J3162,2022-09-14T04:00:00+00:00,2027-06-30T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Rock,WI,DPP-2022,East (ATC),Phase 1,NRIS,Beloit Gateway,100.00,100.00,100.00,100.00,0.00,0.00,Battery Storage,Battery Storage,Active,,Not Started,,,,
3046850,J3138,2022-09-15T04:00:00+00:00,2026-09-30T04:00:00+00:00,CLECO POWER LLC,Rapides,LA,DPP-2022,South,Phase 1,NRIS,Rapides 230kV Substation,49.30,49.30,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3046851,J3135,2022-09-15T04:00:00+00:00,2026-07-31T04:00:00+00:00,AMEREN ILLINOIS,Perry,IL,DPP-2022,Central,Phase 2,NRIS,Commodore-Aster-4513,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3046852,J3214,2022-09-14T04:00:00+00:00,2024-12-31T05:00:00+00:00,ITC MIDWEST,Lee,IA,DPP-2022,West,Phase 1,NRIS,Wever,185.00,185.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3046853,J3100,2022-09-14T04:00:00+00:00,2025-09-15T04:00:00+00:00,METC,Roscommon,MI,DPP-2022,East (ITC),Phase 1,NRIS,Higgins - Mio Dam 138 kV line,75.00,75.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-08-01T04:00:00+00:00,,,
3046854,J3094,2022-09-15T04:00:00+00:00,2026-09-30T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Washington,IN,DPP-2022,Central,Phase 2,NRIS,Pumpkin Center 230kV,115.00,115.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3046855,J3212,2022-09-15T04:00:00+00:00,2026-09-01T04:00:00+00:00,MIDAMERICAN ENERGY CO.,Mills,IA,DPP-2022,West,Phase 1,NRIS,GLENWOOD,50.00,50.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3046856,J3221,2022-09-15T04:00:00+00:00,2024-11-30T05:00:00+00:00,"ENTERGY LOUISIANA, LLC",Webster,LA,DPP-2022,South,Phase 1,ERIS,LA_ORD_115,49.00,49.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3046857,J3102,2022-09-15T04:00:00+00:00,2025-08-30T04:00:00+00:00,AMEREN MISSOURI,Pemiscot,MO,DPP-2022,Central,Phase 2,NRIS,Dell to New Madrid 500kV line,500.00,500.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3046858,J3106,2022-09-15T04:00:00+00:00,2025-08-30T04:00:00+00:00,AMEREN MISSOURI,Pemiscot,MO,DPP-2022,Central,Phase 2,NRIS,Dell to New Madrid 500 kV line,500.00,500.00,0.00,0.00,0.00,0.00,Solar,Solar/Battery,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3046859,J3148,2022-09-14T04:00:00+00:00,2027-07-01T04:00:00+00:00,MIDAMERICAN ENERGY CO.,Greene,IA,DPP-2022,West,Phase 1,NRIS,Drager to Grand Junction,131.00,131.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3046860,J3079,2022-09-14T04:00:00+00:00,2026-10-01T04:00:00+00:00,"ENTERGY TEXAS, INC.",Jasper,TX,DPP-2022,South,Phase 1,NRIS,Jasper-Holly Springs 138 kV line tap,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3046861,J3149,2022-09-14T04:00:00+00:00,2027-07-01T04:00:00+00:00,MIDAMERICAN ENERGY CO.,Mills,IA,DPP-2022,West,Phase 1,NRIS,Hastings to Bunge,80.00,80.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3046862,J3123,2022-09-14T04:00:00+00:00,2026-10-01T04:00:00+00:00,"ENTERGY TEXAS, INC.",Orange,TX,DPP-2022,South,Phase 1,NRIS,Chisholm RD- Hartburg 230kV,150.00,150.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3046863,J3126,2022-09-14T04:00:00+00:00,2026-10-01T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Washington,MS,DPP-2022,South,Phase 1,NRIS,Stringtown-Greenville/North 115kV Transmission Line,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3046864,J3150,2022-09-14T04:00:00+00:00,2027-07-01T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Panola,MS,DPP-2022,Central,Phase 2,NRIS,Crenshaw to Como,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3046865,J3127,2022-09-15T04:00:00+00:00,2026-10-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Monroe,AR,DPP-2022,South,Phase 1,NRIS,Brinkley East - Clarendon 115 kV,160.00,160.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3046866,J3128,2022-09-15T04:00:00+00:00,2026-10-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",East Feliciana,LA,DPP-2022,South,Phase 1,NRIS,Starhill Substation 138 kV,100.00,100.00,100.00,100.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046867,J3129,2022-09-15T04:00:00+00:00,2026-10-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",East Feliciana,LA,DPP-2022,South,Phase 1,NRIS,Starhill 138 kV Substation,50.00,50.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3046868,J3141,2022-09-14T04:00:00+00:00,2026-10-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Phillips,AR,DPP-2022,South,Phase 1,NRIS,Ritchie Plant Substation 230kV,100.00,100.00,100.00,100.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046869,J3175,2022-09-14T04:00:00+00:00,2026-10-01T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Tunica,MS,DPP-2022,South,Phase 1,NRIS,Robinsonville 230kV,160.00,160.00,160.00,160.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046870,J3176,2022-11-05T04:00:00+00:00,2026-10-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Plaquemines,LA,DPP-2022,South,Phase 1,NRIS,Derrick,50.00,50.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3046871,J3177,2022-09-14T04:00:00+00:00,2026-10-01T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Tunica,MS,DPP-2022,South,Phase 1,NRIS,Robinsonville 230kV Substation,80.00,80.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3046872,J3178,2022-09-15T04:00:00+00:00,2026-10-01T04:00:00+00:00,CLECO POWER LLC,De Soto,LA,DPP-2022,South,Phase 1,NRIS,Dolet Hills,50.00,50.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3046873,J3179,2022-11-05T04:00:00+00:00,2026-10-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Plaquemines,LA,DPP-2022,South,Phase 1,NRIS,Derrick,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3046874,J3180,2022-09-15T04:00:00+00:00,2026-10-01T04:00:00+00:00,CLECO POWER LLC,De Soto,LA,DPP-2022,South,Phase 1,NRIS,Dolet Hills,110.00,110.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3046875,J3229,2022-09-14T04:00:00+00:00,2026-04-24T04:00:00+00:00,AMEREN MISSOURI,Maries,MO,DPP-2022,Central,Phase 2,NRIS,4DILLON - 4LKSIDE TP2 138.0kV,140.00,140.00,140.00,140.00,0.00,0.00,Hybrid,Solar/Battery,Active,,Not Started,,,,
3046876,J3225,2022-09-15T04:00:00+00:00,2026-08-31T04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,LaPorte,IN,DPP-2022,Central,Phase 2,NRIS,BABCOCK-STILLWELL 345 kV,150.00,150.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2022-12-05T05:00:00+00:00,,,
3046877,J3226,2022-09-15T04:00:00+00:00,2026-08-31T04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,Marshall,IN,DPP-2022,Central,Phase 2,NRIS,BURR OAK - PLYMOUTH 138.0kV,130.00,130.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3046878,J3223,2022-09-15T04:00:00+00:00,2027-03-01T05:00:00+00:00,AMEREN ILLINOIS,Edwards,IL,DPP-2022,Central,Phase 2,NRIS,Olney (4JASPER 347868) - Albion (4ALBION N 346510) 138 kV,88.00,88.00,88.00,88.00,0.00,0.00,Hybrid,Solar/Battery,Active,,Not Started,,,,
3046879,J3224,2022-09-15T04:00:00+00:00,2026-08-01T04:00:00+00:00,,Marion,IL,DPP-2022,Central,Phase 2,NRIS,4KINMUNDY-4TANNER 138kv,150.00,150.00,150.00,150.00,0.00,0.00,Hybrid,Solar/Battery,Pending Revision Approval,,Not Started,,,,
3046880,J3227,2022-09-14T04:00:00+00:00,2025-12-31T05:00:00+00:00,METC,Ogemaw,MI,DPP-2022,Central,Phase 2,NRIS,Gallagher to Livingston 345 kV Segment on the Livingston â€“ Tittabawassee 345 kV Line,80.00,80.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-08-01T04:00:00+00:00,,,
3046881,J3228,2022-09-14T04:00:00+00:00,2025-09-15T04:00:00+00:00,METC,Midland,MI,DPP-2022,East (ITC),Phase 1,NRIS,Redstone-Tittabawassee 138 kV Line,26.00,26.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-08-01T04:00:00+00:00,,,
3046882,J2653,2022-09-15T04:00:00+00:00,2027-05-01T04:00:00+00:00,MIDAMERICAN ENERGY CO.,Polk,IA,DPP-2022,West,Phase 1,NRIS,Army Post 161kV Substation,170.00,170.00,170.00,170.00,0.00,0.00,Battery Storage,Battery Storage,Active,,Not Started,,,,
3046883,J2680,2022-09-15T04:00:00+00:00,2026-10-20T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Dunklin,MO,DPP-2022,South,Phase 1,NRIS,Jim Hill-Hayti South 161 kV Line,150.00,150.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3046884,J2645,2022-09-15T04:00:00+00:00,2024-12-01T05:00:00+00:00,AMEREN ILLINOIS,St. Clair,IL,DPP-2022,Central,Phase 2,NRIS,4PREST - 4BALDWIN 138.0kV,199.00,199.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-08-18T04:00:00+00:00,,,
3046885,J2574,2022-09-14T04:00:00+00:00,2027-09-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Arkansas,AR,DPP-2022,South,Phase 1,NRIS,STUTTGART RICUSKEY - WOODWARD 230 SUB 230.0kV,172.00,172.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3046886,J2650,2022-09-14T04:00:00+00:00,2027-09-30T04:00:00+00:00,INDIANAPOLIS POWER & LIGHT COMPANY,Hancock,IN,DPP-2022,Central,Phase 2,NRIS,Sunnyside to Hanna 345 kV,236.00,236.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2024-02-05T05:00:00+00:00,,,
3046887,J2642,2022-09-12T04:00:00+00:00,2027-10-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Washington,LA,DPP-2022,South,Phase 1,NRIS,BOGALUSA - DEXTER SS (CE) 115.0kV,50.00,50.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3046888,J2643,2022-09-12T04:00:00+00:00,2027-10-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Washington,LA,DPP-2022,South,Phase 1,ERIS,BOGALUSA - DEXTER SS (CE) 115.0kV,150.00,150.00,150.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046889,J2648,2022-09-15T04:00:00+00:00,2027-09-02T04:00:00+00:00,,Champaign,IL,DPP-2022,Central,Phase 2,NRIS,Sidney 138 kV,135.00,135.00,135.00,135.00,0.00,0.00,Hybrid,Solar/Battery,Active,,Not Started,,,,
3046890,J2649,2022-09-15T04:00:00+00:00,2027-09-02T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Lee,AR,DPP-2022,South,Phase 1,NRIS,WEST MEMPHIS EHV - KEO EHV 500kv,250.00,250.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3046891,J2667,2022-09-14T04:00:00+00:00,2025-11-01T04:00:00+00:00,ITC,Sanilac,MI,DPP-2022,East (ITC),Phase 1,NRIS,GREENWOOD - RAPSON 345.0kV,135.00,135.00,135.00,135.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046892,J2668,2022-09-14T04:00:00+00:00,2025-11-01T04:00:00+00:00,WOLVERINE POWER SUPPLY COOPERATIVE,Mason,MI,DPP-2022,East (ITC),Phase 1,NRIS,Lake County - Pere Marquette (METC) 138.0kV,215.00,215.00,215.00,215.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046893,J2669,2022-09-14T04:00:00+00:00,2025-11-01T04:00:00+00:00,WOLVERINE POWER SUPPLY COOPERATIVE,Mason,MI,DPP-2022,East (ITC),Phase 1,NRIS,Lake County - Pere Marquette (METC) 138.0kV,120.00,120.00,120.00,120.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046894,J2591,2022-09-14T04:00:00+00:00,2028-10-02T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Choctaw,MS,DPP-2022,South,Phase 1,E-NRIS,WOLF CREEK 500 kV,500.00,500.00,0.00,0.00,0.00,0.00,High Voltage DC,Wind Turbine,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3046895,J2679,2022-09-14T04:00:00+00:00,2027-04-15T04:00:00+00:00,ITC,Livingston,MI,DPP-2022,East (ITC),Phase 1,NRIS,COLFAX to Madrid 120 kV,100.00,100.00,100.00,100.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046896,J2554,2022-09-14T04:00:00+00:00,2026-06-18T04:00:00+00:00,,Putnam,IL,DPP-2022,Central,Phase 2,NRIS,Putnam,220.00,220.00,220.00,220.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046897,J2556,2022-09-14T04:00:00+00:00,2026-06-18T04:00:00+00:00,MIDAMERICAN ENERGY CO.,Whiteside,IL,DPP-2022,West,Phase 1,NRIS,SUB 39 - CORDOVA 345.0kV,300.00,300.00,300.00,300.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046898,J2557,2022-09-14T04:00:00+00:00,2029-07-18T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Wood,WI,DPP-2022,East (ATC),Phase 1,NRIS,Arpin,100.00,100.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3046899,J2558,2022-09-14T04:00:00+00:00,2027-07-18T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Sunflower,MS,DPP-2022,South,Phase 1,NRIS,Delta Ms - Ruleville 115kV Line,150.00,150.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3046900,J2559,2022-09-14T04:00:00+00:00,2029-07-18T04:00:00+00:00,,Wood,WI,DPP-2022,East (ATC),Phase 1,ERIS,Arpin,200.00,200.00,200.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046901,J2560,2022-09-14T04:00:00+00:00,2027-06-15T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Sunflower,MS,DPP-2022,South,Phase 1,NRIS,CLEVELAND/SOUTH - STEINER (CE) 115.0kV,130.00,130.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3046902,J2561,2022-09-15T04:00:00+00:00,2030-07-18T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Yellow Medicine,MN,DPP-2022,West,Phase 1,NRIS,HAZEL CREEK,153.00,153.00,153.00,153.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046903,J2569,2022-09-15T04:00:00+00:00,2026-05-01T04:00:00+00:00,MINNESOTA POWER INC.,St. Louis,MN,DPP-2022,West,Phase 1,NRIS,Arrowhead 115 kV Substation,300.00,300.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3046904,J2570,2022-09-15T04:00:00+00:00,2026-05-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Lafourche,LA,DPP-2022,South,Phase 1,NRIS,Thibodaux 230 kV Substation,200.00,200.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3046905,J2651,2022-09-15T04:00:00+00:00,2026-05-01T04:00:00+00:00,,East Baton Rouge,LA,DPP-2022,South,Phase 1,NRIS,MOLER - COLFEL 230.0kV,160.00,160.00,160.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046906,J2652,2022-09-15T04:00:00+00:00,2026-05-01T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Dakota,MN,DPP-2022,West,Phase 1,NRIS,Rosemount - Nininger (GRE) 115 kV line,197.00,197.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3046907,J2655,2022-09-15T04:00:00+00:00,2026-05-01T04:00:00+00:00,MIDAMERICAN ENERGY CO.,Polk,IA,DPP-2022,West,Phase 1,NRIS,Army Post 161 kV Substation,170.00,170.00,170.00,170.00,0.00,0.00,Battery Storage,Battery Storage,Active,,Not Started,,,,
3046908,J2670,2022-09-14T04:00:00+00:00,2025-11-01T04:00:00+00:00,METC,Mason,MI,DPP-2022,East (ITC),Phase 1,NRIS,Ludington to Keystone 345 kV,223.00,223.00,223.00,223.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046909,J2593,2022-09-14T04:00:00+00:00,2026-04-24T04:00:00+00:00,AMEREN MISSOURI,Gasconade,MO,DPP-2022,Central,Phase 2,NRIS,Bland 138 kV Substation,140.00,140.00,140.00,140.00,0.00,0.00,Hybrid,Solar/Battery,Active,,Not Started,,,,
3046910,J2671,2022-09-14T04:00:00+00:00,2025-11-01T04:00:00+00:00,METC,Arenac,MI,DPP-2022,East (ITC),Phase 1,NRIS,Whittemore to Twining 138 kV,150.00,150.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-08-01T04:00:00+00:00,,,
3046911,J2672,2022-09-14T04:00:00+00:00,2025-11-01T04:00:00+00:00,METC,Shiawassee,MI,DPP-2022,East (ITC),Phase 1,NRIS,BINGHAM - CORNELL 138.0kV,120.00,120.00,120.00,120.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046912,J2673,2022-09-14T04:00:00+00:00,2025-11-01T04:00:00+00:00,METC,Clare,MI,DPP-2022,East (ITC),Phase 1,NRIS,BARD ROAD - WARREN 138.0kV,145.00,145.00,145.00,145.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,2026-12-31T05:00:00+00:00,,
3046913,J2674,2022-09-14T04:00:00+00:00,2025-11-01T04:00:00+00:00,METC,Clinton,MI,DPP-2022,East (ITC),Phase 1,NRIS,Bingham to Marquette 138 kV,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-08-01T04:00:00+00:00,,,
3046914,J2675,2022-09-14T04:00:00+00:00,2025-11-01T04:00:00+00:00,METC,Gladwin,MI,DPP-2022,East (ITC),Phase 1,NRIS,BARD ROAD - GALLAGHER 138.0kV,90.00,90.00,90.00,90.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046915,J2676,2022-09-14T04:00:00+00:00,2025-11-01T04:00:00+00:00,ITC,Huron,MI,DPP-2022,East (ITC),Phase 1,NRIS,RAPSON - STEIN 345.0kV,200.00,200.00,200.00,200.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,2027-10-04T04:00:00+00:00,,
3046916,J2677,2022-09-14T04:00:00+00:00,2025-11-01T04:00:00+00:00,ITC,St. Clair,MI,DPP-2022,East (ITC),Phase 1,NRIS,Greenwood 120 kV,195.00,195.00,195.00,195.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046917,J2678,2022-09-14T04:00:00+00:00,2025-11-01T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Delta,MI,DPP-2022,East (ATC),Phase 1,NRIS,Chandler 138 kV,150.00,150.00,150.00,150.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046918,J2583,2022-09-14T04:00:00+00:00,2025-09-15T04:00:00+00:00,METC,Eaton,MI,DPP-2022,East (ITC),Phase 1,NRIS,Battle Creek - Island Road 138 kV Line,50.00,50.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-08-01T04:00:00+00:00,,,
3046919,J2577,2022-09-15T04:00:00+00:00,2025-10-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Cross,AR,DPP-2022,South,Phase 1,NRIS,Parkin,200.00,200.00,200.00,200.00,0.00,0.00,Wind,Wind Turbine,Active,,Not Started,,,,
3046920,J2613,2022-09-15T04:00:00+00:00,2025-10-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Jackson,AR,DPP-2022,South,Phase 1,NRIS,HOLLAND BOTTOM - INDEPENDENCE-ISES 500.0kV,300.00,300.00,300.00,300.00,0.00,0.00,Wind,Wind Turbine,Active,,Not Started,,,,
3046921,J2641,2022-09-15T04:00:00+00:00,2025-10-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Jackson,AR,DPP-2022,South,Phase 1,ERIS,NEWPORT,200.00,200.00,200.00,0.00,0.00,0.00,Wind,Wind Turbine,Active,,Not Started,,,,
3046922,J2565,2022-09-14T04:00:00+00:00,2026-09-01T04:00:00+00:00,AMEREN ILLINOIS,Iroquois,IL,DPP-2022,Central,Phase 2,NRIS,4GILMAN-4PAXTON E 138kV,265.00,265.00,265.00,265.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3046923,J2573,2022-09-14T04:00:00+00:00,2026-09-01T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Washington,IN,DPP-2022,Central,Phase 2,NRIS,Gallagher to Bedford 138kV Line,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3046924,J2584,2022-09-13T04:00:00+00:00,2026-09-01T04:00:00+00:00,AMEREN MISSOURI,Warren,MO,DPP-2022,Central,Phase 2,NRIS,Warrenton 161kV Substation,100.00,100.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3046925,J2608,2022-09-14T04:00:00+00:00,2026-09-01T04:00:00+00:00,GREAT RIVER ENERGY,Stevens,MN,DPP-2022,West,Phase 1,NRIS,Hancock 115kV Substation,160.00,160.00,160.00,160.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
